fname,num_detections
G046_20211109_183000.WAV,12
G046_20211109_190000.WAV,11
G046_20211109_193000.WAV,12
G046_20211109_200000.WAV,10
G046_20211109_203000.WAV,10
G046_20211110_070000.WAV,1
G046_20211110_073000.WAV,5
G046_20211110_080000.WAV,8
G046_20211110_083000.WAV,12
G046_20211110_170000.WAV,11
G046_20211110_173000.WAV,8
G046_20211110_180000.WAV,11
G046_20211110_183000.WAV,7
G046_20211110_190000.WAV,11
G046_20211110_193000.WAV,12
G046_20211110_200000.WAV,9
G046_20211110_203000.WAV,7
G047_20211110_050000.WAV,4
G047_20211111_050000.WAV,1
G047_20211111_053000.WAV,1
G047_20211112_180000.WAV,1
G047_20211113_050000.WAV,3
G047_20211113_180000.WAV,4
G047_20211114_050000.WAV,1
G048_20211112_050000.WAV,12
G048_20211112_053000.WAV,12
G048_20211112_060000.WAV,12
G048_20211112_063000.WAV,12
G048_20211112_070000.WAV,12
G048_20211112_073000.WAV,12
G048_20211112_080000.WAV,6
G048_20211112_083000.WAV,6
G048_20211112_170000.WAV,2
G048_20211112_180000.WAV,12
G048_20211112_183000.WAV,12
G048_20211112_190000.WAV,12
G048_20211112_193000.WAV,12
G048_20211112_200000.WAV,9
G048_20211112_203000.WAV,3
G048_20211113_050000.WAV,12
G048_20211113_053000.WAV,12
G048_20211113_060000.WAV,12
G048_20211113_063000.WAV,12
G048_20211113_070000.WAV,12
G048_20211113_073000.WAV,12
G048_20211113_080000.WAV,6
G048_20211113_083000.WAV,12
G048_20211113_170000.WAV,5
G048_20211113_173000.WAV,12
G048_20211113_180000.WAV,12
G048_20211113_183000.WAV,12
G048_20211113_190000.WAV,11
G048_20211113_193000.WAV,12
G048_20211113_200000.WAV,3
G048_20211113_203000.WAV,8
G048_20211114_050000.WAV,11
G048_20211114_053000.WAV,12
G048_20211114_060000.WAV,12
G048_20211114_063000.WAV,11
G048_20211114_070000.WAV,12
G048_20211114_073000.WAV,12
G048_20211114_080000.WAV,12
G048_20211114_083000.WAV,10
G048_20211114_170000.WAV,4
G048_20211114_173000.WAV,11
G048_20211114_180000.WAV,12
G048_20211114_183000.WAV,12
G048_20211114_190000.WAV,12
G048_20211114_193000.WAV,12
G048_20211114_200000.WAV,12
G048_20211114_203000.WAV,12
G048_20211115_050000.WAV,12
G048_20211115_053000.WAV,12
G048_20211115_060000.WAV,12
G048_20211115_063000.WAV,12
G048_20211115_070000.WAV,3
G048_20211115_073000.WAV,12
G048_20211115_080000.WAV,12
G048_20211115_083000.WAV,12
G048_20211115_173000.WAV,1
G048_20211115_180000.WAV,12
G048_20211115_183000.WAV,11
G048_20211115_190000.WAV,11
G048_20211115_193000.WAV,9
G048_20211115_200000.WAV,12
G048_20211115_203000.WAV,11
G048_20211116_050000.WAV,12
G048_20211116_053000.WAV,10
G048_20211116_063000.WAV,6
G048_20211116_070000.WAV,6
G048_20211116_083000.WAV,12
G048_20211116_173000.WAV,4
G048_20211116_180000.WAV,12
G048_20211116_183000.WAV,7
G048_20211116_190000.WAV,9
G048_20211116_193000.WAV,12
G048_20211116_200000.WAV,8
G048_20211116_203000.WAV,10
G049_20211108_063000.WAV,1
G049_20211108_070000.WAV,1
G049_20211108_080000.WAV,11
G049_20211108_083000.WAV,12
G049_20211108_180000.WAV,9
G049_20211108_183000.WAV,1
G049_20211109_180000.WAV,8
G049_20211109_200000.WAV,1
G049_20211110_053000.WAV,6
G049_20211110_073000.WAV,4
G049_20211110_080000.WAV,10
G049_20211110_083000.WAV,6
G049_20211110_170000.WAV,3
G049_20211110_180000.WAV,10
G049_20211110_190000.WAV,2
G049_20211110_200000.WAV,3
G049_20211110_203000.WAV,6
G049_20211111_050000.WAV,12
G049_20211111_053000.WAV,11
G049_20211111_060000.WAV,12
G049_20211111_063000.WAV,10
G049_20211111_073000.WAV,4
G049_20211111_080000.WAV,2
G049_20211111_083000.WAV,1
G049_20211111_183000.WAV,2
G049_20211111_190000.WAV,4
G049_20211111_193000.WAV,1
G049_20211111_200000.WAV,6
G049_20211112_050000.WAV,7
G049_20211112_053000.WAV,11
G049_20211112_073000.WAV,7
G049_20211112_083000.WAV,2
G049_20211112_180000.WAV,2
G049_20211112_183000.WAV,3
G049_20211112_193000.WAV,2
G049_20211112_200000.WAV,8
G049_20211112_203000.WAV,7
G050_20211106_050000.WAV,8
G050_20211106_053000.WAV,11
G050_20211106_063000.WAV,8
G050_20211106_070000.WAV,8
G050_20211106_073000.WAV,12
G050_20211106_080000.WAV,12
G050_20211106_083000.WAV,3
G050_20211106_173000.WAV,8
G050_20211106_180000.WAV,1
G050_20211106_183000.WAV,1
G050_20211107_050000.WAV,3
G050_20211107_053000.WAV,12
G050_20211107_060000.WAV,3
G050_20211107_070000.WAV,1
G050_20211107_073000.WAV,12
G050_20211107_080000.WAV,7
G050_20211107_083000.WAV,1
G050_20211107_173000.WAV,12
G050_20211107_180000.WAV,8
G050_20211108_060000.WAV,9
G050_20211108_063000.WAV,2
G050_20211108_070000.WAV,6
G050_20211108_073000.WAV,12
G050_20211108_080000.WAV,11
G050_20211108_083000.WAV,11
G050_20211108_173000.WAV,10
G050_20211108_180000.WAV,10
G050_20211109_050000.WAV,1
G050_20211109_080000.WAV,10
G050_20211109_083000.WAV,11
G050_20211109_173000.WAV,8
G050_20211109_180000.WAV,5
G050_20211110_053000.WAV,6
G050_20211110_060000.WAV,3
G050_20211110_070000.WAV,9
G050_20211110_073000.WAV,11
G050_20211110_080000.WAV,11
G050_20211110_173000.WAV,2
G050_20211110_180000.WAV,5
G050_20211110_183000.WAV,2
G050_20211110_193000.WAV,4
G050_20211110_200000.WAV,2
G051_20211108_080000.WAV,1
G051_20211108_083000.WAV,6
G051_20211108_180000.WAV,7
G051_20211109_073000.WAV,1
G051_20211109_080000.WAV,1
G051_20211109_083000.WAV,7
G051_20211109_180000.WAV,6
G051_20211109_193000.WAV,1
G051_20211109_203000.WAV,1
G051_20211110_050000.WAV,12
G051_20211110_180000.WAV,5
G051_20211110_183000.WAV,1
G051_20211110_193000.WAV,1
G051_20211110_203000.WAV,7
G051_20211111_050000.WAV,12
G051_20211111_180000.WAV,4
G051_20211111_183000.WAV,3
G051_20211111_193000.WAV,1
G051_20211111_200000.WAV,3
G051_20211111_203000.WAV,1
G051_20211112_050000.WAV,10
G051_20211112_053000.WAV,3
G051_20211112_180000.WAV,7
G051_20211112_183000.WAV,5
G051_20211112_190000.WAV,1
G051_20211112_193000.WAV,3
G051_20211112_200000.WAV,4
G051_20211112_203000.WAV,7
G052_20211108_050000.WAV,11
G052_20211108_053000.WAV,12
G052_20211108_060000.WAV,11
G052_20211108_063000.WAV,12
G052_20211108_070000.WAV,5
G052_20211108_073000.WAV,10
G052_20211108_080000.WAV,11
G052_20211108_083000.WAV,12
G052_20211108_170000.WAV,10
G052_20211108_173000.WAV,12
G052_20211109_083000.WAV,4
G052_20211109_170000.WAV,11
G052_20211109_173000.WAV,8
G052_20211109_180000.WAV,1
G052_20211109_200000.WAV,2
G052_20211110_050000.WAV,5
G052_20211110_053000.WAV,8
G052_20211110_060000.WAV,11
G052_20211110_063000.WAV,9
G052_20211110_070000.WAV,11
G052_20211110_073000.WAV,12
G052_20211110_080000.WAV,12
G052_20211110_083000.WAV,12
G052_20211110_170000.WAV,12
G052_20211110_173000.WAV,12
G052_20211110_180000.WAV,2
G052_20211110_183000.WAV,4
G052_20211110_190000.WAV,1
G052_20211110_193000.WAV,5
G052_20211110_200000.WAV,4
G052_20211110_203000.WAV,2
G052_20211111_050000.WAV,7
G052_20211111_053000.WAV,11
G052_20211111_060000.WAV,12
G052_20211111_063000.WAV,11
G052_20211111_070000.WAV,12
G052_20211111_073000.WAV,12
G052_20211111_080000.WAV,11
G052_20211111_083000.WAV,12
G052_20211111_170000.WAV,10
G052_20211111_173000.WAV,12
G052_20211111_180000.WAV,4
G052_20211111_183000.WAV,7
G052_20211111_190000.WAV,2
G052_20211111_193000.WAV,1
G052_20211111_200000.WAV,7
G052_20211111_203000.WAV,5
G052_20211112_050000.WAV,6
G052_20211112_053000.WAV,11
G052_20211112_060000.WAV,12
G052_20211112_063000.WAV,12
G052_20211112_070000.WAV,6
G052_20211112_073000.WAV,9
G052_20211112_080000.WAV,12
G052_20211112_083000.WAV,6
G052_20211112_170000.WAV,12
G052_20211112_173000.WAV,12
G052_20211112_180000.WAV,10
G052_20211112_183000.WAV,6
G052_20211112_190000.WAV,1
G052_20211112_193000.WAV,7
G052_20211112_200000.WAV,1
G052_20211112_203000.WAV,1
G053_20211110_050000.WAV,5
G053_20211110_053000.WAV,5
G053_20211110_060000.WAV,3
G053_20211110_063000.WAV,2
G053_20211110_180000.WAV,9
G053_20211110_190000.WAV,6
G053_20211110_193000.WAV,8
G053_20211110_200000.WAV,5
G053_20211110_203000.WAV,7
G053_20211111_053000.WAV,10
G053_20211111_060000.WAV,1
G053_20211111_063000.WAV,5
G053_20211111_070000.WAV,10
G053_20211111_083000.WAV,2
G053_20211111_180000.WAV,10
G053_20211111_183000.WAV,3
G053_20211111_190000.WAV,1
G053_20211111_203000.WAV,3
G053_20211112_050000.WAV,6
G053_20211112_053000.WAV,11
G053_20211112_060000.WAV,5
G053_20211112_063000.WAV,3
G053_20211112_070000.WAV,10
G053_20211112_073000.WAV,10
G053_20211112_080000.WAV,4
G053_20211112_180000.WAV,3
G053_20211112_200000.WAV,1
G053_20211113_050000.WAV,3
G053_20211113_053000.WAV,12
G053_20211113_060000.WAV,5
G053_20211113_063000.WAV,9
G053_20211113_070000.WAV,10
G053_20211113_073000.WAV,11
G053_20211113_080000.WAV,7
G053_20211113_170000.WAV,11
G053_20211113_180000.WAV,9
G053_20211113_183000.WAV,3
G053_20211113_190000.WAV,2
G053_20211113_193000.WAV,8
G053_20211113_200000.WAV,9
G053_20211113_203000.WAV,7
G053_20211114_050000.WAV,1
G053_20211114_053000.WAV,6
G053_20211114_060000.WAV,9
G053_20211114_063000.WAV,4
G053_20211114_070000.WAV,4
G053_20211114_073000.WAV,8
G053_20211114_080000.WAV,6
G053_20211114_083000.WAV,8
G053_20211114_170000.WAV,6
G053_20211114_173000.WAV,7
G053_20211114_180000.WAV,5
G053_20211114_183000.WAV,3
G053_20211114_200000.WAV,8
G053_20211114_203000.WAV,2
G054_20211109_173000.WAV,3
G054_20211110_053000.WAV,5
G054_20211110_063000.WAV,11
G054_20211110_070000.WAV,12
G054_20211110_073000.WAV,11
G054_20211110_080000.WAV,11
G054_20211110_083000.WAV,6
G054_20211111_053000.WAV,4
G054_20211111_060000.WAV,6
G054_20211111_063000.WAV,10
G054_20211111_070000.WAV,12
G054_20211111_073000.WAV,8
G054_20211111_080000.WAV,9
G054_20211111_173000.WAV,3
G054_20211112_050000.WAV,1
G054_20211112_053000.WAV,3
G054_20211112_060000.WAV,2
G054_20211112_063000.WAV,12
G054_20211112_070000.WAV,12
G054_20211112_073000.WAV,8
G054_20211112_080000.WAV,3
G054_20211112_083000.WAV,5
G054_20211112_173000.WAV,2
G054_20211112_180000.WAV,3
G054_20211113_050000.WAV,1
G054_20211113_053000.WAV,7
G054_20211113_060000.WAV,1
G054_20211113_063000.WAV,11
G054_20211113_070000.WAV,12
G054_20211113_073000.WAV,9
G054_20211113_080000.WAV,10
G054_20211113_083000.WAV,1
G054_20211113_180000.WAV,2
G055_20211105_063000.WAV,1
G055_20211105_073000.WAV,11
G055_20211105_080000.WAV,12
G055_20211105_083000.WAV,12
G055_20211105_170000.WAV,11
G055_20211105_173000.WAV,7
G055_20211105_180000.WAV,11
G055_20211105_183000.WAV,2
G055_20211105_193000.WAV,1
G055_20211105_203000.WAV,1
G055_20211106_050000.WAV,12
G055_20211106_053000.WAV,12
G055_20211106_060000.WAV,12
G055_20211106_063000.WAV,12
G055_20211106_070000.WAV,12
G055_20211106_073000.WAV,7
G055_20211106_080000.WAV,9
G055_20211106_083000.WAV,11
G055_20211106_170000.WAV,12
G055_20211106_173000.WAV,6
G055_20211106_180000.WAV,10
G055_20211106_183000.WAV,9
G055_20211106_190000.WAV,3
G055_20211106_193000.WAV,1
G055_20211106_200000.WAV,2
G055_20211107_050000.WAV,9
G055_20211107_053000.WAV,12
G055_20211107_060000.WAV,12
G055_20211107_063000.WAV,12
G055_20211107_070000.WAV,12
G055_20211107_073000.WAV,5
G055_20211107_080000.WAV,12
G055_20211107_083000.WAV,10
G055_20211107_170000.WAV,3
G055_20211107_173000.WAV,11
G055_20211107_180000.WAV,12
G055_20211107_183000.WAV,11
G055_20211107_190000.WAV,1
G055_20211108_063000.WAV,7
G055_20211108_070000.WAV,11
G055_20211108_073000.WAV,12
G055_20211108_080000.WAV,12
G055_20211108_083000.WAV,12
G055_20211108_173000.WAV,5
G055_20211108_180000.WAV,12
G055_20211108_183000.WAV,3
G055_20211108_190000.WAV,1
G055_20211108_193000.WAV,6
G055_20211108_200000.WAV,1
G055_20211109_083000.WAV,1
G055_20211109_170000.WAV,11
G055_20211109_173000.WAV,11
G055_20211109_180000.WAV,12
G055_20211109_183000.WAV,3
G055_20211109_190000.WAV,12
G055_20211109_193000.WAV,12
G055_20211109_200000.WAV,11
G055_20211109_203000.WAV,12
G056_20211111_050000.WAV,2
G056_20211111_080000.WAV,1
G056_20211111_180000.WAV,9
G056_20211111_183000.WAV,2
G056_20211111_200000.WAV,1
G056_20211111_203000.WAV,4
G056_20211112_050000.WAV,4
G056_20211112_083000.WAV,1
G056_20211112_180000.WAV,1
G056_20211113_083000.WAV,6
G056_20211113_173000.WAV,7
G056_20211113_180000.WAV,7
G056_20211113_183000.WAV,8
G056_20211113_190000.WAV,7
G056_20211113_193000.WAV,4
G056_20211113_200000.WAV,11
G056_20211113_203000.WAV,12
G056_20211114_053000.WAV,8
G056_20211114_080000.WAV,1
G056_20211114_083000.WAV,2
G056_20211114_180000.WAV,12
G056_20211114_183000.WAV,6
G056_20211114_200000.WAV,5
G056_20211115_080000.WAV,1
G056_20211115_083000.WAV,1
G056_20211115_173000.WAV,8
G056_20211115_180000.WAV,12
G056_20211115_183000.WAV,7
G056_20211115_190000.WAV,11
G056_20211115_193000.WAV,12
G056_20211115_203000.WAV,8
G057_20211108_170000.WAV,11
G057_20211108_180000.WAV,8
G057_20211108_183000.WAV,1
G057_20211109_063000.WAV,1
G057_20211109_170000.WAV,5
G057_20211109_173000.WAV,3
G057_20211109_180000.WAV,3
G057_20211110_050000.WAV,5
G057_20211110_170000.WAV,11
G057_20211110_173000.WAV,9
G057_20211111_050000.WAV,8
G057_20211111_180000.WAV,1
G057_20211112_050000.WAV,2
G057_20211112_170000.WAV,10
G057_20211112_173000.WAV,7
G057_20211112_180000.WAV,2
G058_20211109_170000.WAV,2
G058_20211109_173000.WAV,3
G058_20211109_180000.WAV,4
G058_20211109_183000.WAV,9
G058_20211109_190000.WAV,12
G058_20211109_193000.WAV,4
G058_20211109_200000.WAV,4
G058_20211109_203000.WAV,1
G058_20211110_080000.WAV,11
G058_20211110_083000.WAV,7
G058_20211110_173000.WAV,4
G058_20211110_180000.WAV,5
G058_20211110_183000.WAV,4
G058_20211110_190000.WAV,4
G058_20211110_193000.WAV,5
G058_20211110_200000.WAV,7
G058_20211110_203000.WAV,2
G058_20211111_073000.WAV,1
G058_20211111_080000.WAV,5
G058_20211111_083000.WAV,10
G058_20211111_170000.WAV,5
G058_20211111_173000.WAV,7
G058_20211111_180000.WAV,6
G058_20211111_183000.WAV,8
G058_20211111_190000.WAV,9
G058_20211111_193000.WAV,8
G058_20211111_200000.WAV,11
G058_20211111_203000.WAV,5
G058_20211112_073000.WAV,3
G058_20211112_080000.WAV,1
G058_20211112_083000.WAV,10
G058_20211112_170000.WAV,5
G058_20211112_173000.WAV,8
G058_20211112_180000.WAV,9
G058_20211112_183000.WAV,8
G058_20211112_190000.WAV,7
G058_20211112_193000.WAV,10
G058_20211112_200000.WAV,10
G058_20211112_203000.WAV,8
G058_20211113_073000.WAV,9
G058_20211113_080000.WAV,12
G058_20211113_083000.WAV,11
G058_20211113_170000.WAV,2
G058_20211113_173000.WAV,8
G058_20211113_180000.WAV,9
G058_20211113_183000.WAV,9
G058_20211113_190000.WAV,5
G058_20211113_193000.WAV,9
G058_20211113_200000.WAV,9
G058_20211113_203000.WAV,9
G059_20211112_050000.WAV,12
G059_20211112_053000.WAV,11
G059_20211112_070000.WAV,1
G059_20211112_080000.WAV,8
G059_20211112_180000.WAV,12
G059_20211112_183000.WAV,3
G059_20211112_193000.WAV,6
G059_20211112_200000.WAV,3
G059_20211112_203000.WAV,6
G059_20211113_050000.WAV,12
G059_20211113_053000.WAV,10
G059_20211113_070000.WAV,5
G059_20211113_080000.WAV,1
G059_20211113_180000.WAV,3
G059_20211113_183000.WAV,2
G059_20211113_190000.WAV,1
G059_20211113_193000.WAV,2
G059_20211114_050000.WAV,7
G059_20211114_053000.WAV,11
G059_20211114_060000.WAV,1
G059_20211114_083000.WAV,1
G059_20211114_180000.WAV,11
G059_20211115_053000.WAV,6
G059_20211115_180000.WAV,2
G059_20211115_183000.WAV,3
G059_20211115_190000.WAV,1
G059_20211115_193000.WAV,1
G059_20211115_200000.WAV,4
G059_20211115_203000.WAV,1
G059_20211116_053000.WAV,4
G059_20211116_180000.WAV,9
G059_20211116_183000.WAV,1
G059_20211116_193000.WAV,2
G059_20211116_200000.WAV,2
G060_20211105_053000.WAV,1
G060_20211105_180000.WAV,9
G060_20211106_050000.WAV,6
G060_20211106_180000.WAV,5
G060_20211106_183000.WAV,3
G060_20211107_050000.WAV,9
G060_20211107_053000.WAV,2
G060_20211107_180000.WAV,8
G060_20211107_203000.WAV,1
G060_20211108_083000.WAV,4
G060_20211108_180000.WAV,12
G060_20211109_180000.WAV,10
G060_20211109_193000.WAV,1
G061_20211109_180000.WAV,12
G061_20211109_183000.WAV,1
G061_20211110_053000.WAV,1
G061_20211110_173000.WAV,1
G061_20211110_180000.WAV,12
G061_20211110_193000.WAV,1
G061_20211110_200000.WAV,2
G061_20211111_173000.WAV,2
G061_20211111_180000.WAV,11
G061_20211111_183000.WAV,1
G061_20211111_203000.WAV,1
G061_20211112_053000.WAV,4
G061_20211112_180000.WAV,7
G061_20211112_183000.WAV,3
G061_20211113_180000.WAV,12
G061_20211113_183000.WAV,1
G061_20211113_193000.WAV,1
G061_20211113_200000.WAV,1
G062_20211109_170000.WAV,8
G062_20211109_173000.WAV,7
G062_20211109_180000.WAV,12
G062_20211109_183000.WAV,9
G062_20211109_190000.WAV,11
G062_20211109_193000.WAV,1
G062_20211110_050000.WAV,2
G062_20211110_053000.WAV,10
G062_20211110_060000.WAV,2
G062_20211110_063000.WAV,1
G062_20211110_080000.WAV,6
G062_20211110_083000.WAV,1
G062_20211110_170000.WAV,7
G062_20211110_173000.WAV,9
G062_20211110_180000.WAV,11
G062_20211110_183000.WAV,9
G062_20211110_190000.WAV,10
G062_20211110_193000.WAV,8
G062_20211110_200000.WAV,10
G062_20211110_203000.WAV,5
G062_20211111_050000.WAV,10
G062_20211111_053000.WAV,12
G062_20211111_060000.WAV,11
G062_20211111_063000.WAV,11
G062_20211111_070000.WAV,11
G062_20211111_073000.WAV,11
G062_20211111_080000.WAV,8
G062_20211111_083000.WAV,10
G062_20211111_170000.WAV,5
G062_20211111_173000.WAV,12
G062_20211111_180000.WAV,9
G062_20211111_183000.WAV,9
G062_20211111_190000.WAV,10
G062_20211111_193000.WAV,11
G062_20211111_200000.WAV,11
G062_20211111_203000.WAV,11
G062_20211112_050000.WAV,10
G062_20211112_053000.WAV,12
G062_20211112_060000.WAV,10
G062_20211112_063000.WAV,11
G062_20211112_070000.WAV,11
G062_20211112_073000.WAV,12
G062_20211112_080000.WAV,11
G062_20211112_083000.WAV,9
G062_20211112_170000.WAV,3
G062_20211112_173000.WAV,6
G062_20211112_180000.WAV,9
G062_20211112_183000.WAV,8
G062_20211112_190000.WAV,11
G062_20211112_193000.WAV,12
G062_20211112_200000.WAV,8
G062_20211112_203000.WAV,11
G062_20211113_050000.WAV,12
G062_20211113_053000.WAV,12
G062_20211113_060000.WAV,11
G062_20211113_063000.WAV,11
G062_20211113_070000.WAV,11
G062_20211113_073000.WAV,11
G062_20211113_080000.WAV,9
G062_20211113_083000.WAV,9
G062_20211113_170000.WAV,3
G062_20211113_173000.WAV,7
G062_20211113_180000.WAV,12
G062_20211113_183000.WAV,9
G062_20211113_190000.WAV,11
G062_20211113_193000.WAV,11
G062_20211113_200000.WAV,10
G062_20211113_203000.WAV,8
G063_20211110_050000.WAV,9
G063_20211110_053000.WAV,2
G063_20211110_063000.WAV,8
G063_20211110_070000.WAV,1
G063_20211110_073000.WAV,1
G063_20211110_183000.WAV,1
G063_20211110_193000.WAV,2
G063_20211110_200000.WAV,4
G063_20211110_203000.WAV,2
G063_20211111_050000.WAV,12
G063_20211111_053000.WAV,9
G063_20211111_060000.WAV,12
G063_20211111_083000.WAV,3
G063_20211111_180000.WAV,11
G063_20211111_183000.WAV,7
G063_20211111_190000.WAV,5
G063_20211111_193000.WAV,3
G063_20211111_200000.WAV,2
G063_20211111_203000.WAV,4
G063_20211112_050000.WAV,11
G063_20211112_053000.WAV,12
G063_20211112_060000.WAV,9
G063_20211112_063000.WAV,7
G063_20211112_070000.WAV,12
G063_20211112_080000.WAV,2
G063_20211112_083000.WAV,1
G063_20211112_173000.WAV,5
G063_20211112_180000.WAV,8
G063_20211112_183000.WAV,1
G063_20211112_190000.WAV,1
G063_20211112_193000.WAV,5
G063_20211112_200000.WAV,2
G063_20211113_050000.WAV,11
G063_20211113_053000.WAV,12
G063_20211113_060000.WAV,8
G063_20211113_070000.WAV,1
G063_20211113_073000.WAV,1
G063_20211113_080000.WAV,1
G063_20211113_083000.WAV,7
G063_20211113_173000.WAV,8
G063_20211113_180000.WAV,11
G063_20211113_183000.WAV,4
G063_20211113_190000.WAV,1
G063_20211113_193000.WAV,10
G063_20211113_200000.WAV,8
G063_20211113_203000.WAV,1
G063_20211114_050000.WAV,9
G063_20211114_053000.WAV,10
G063_20211114_060000.WAV,12
G063_20211114_063000.WAV,3
G063_20211114_073000.WAV,9
G063_20211114_080000.WAV,2
G063_20211114_083000.WAV,2
G063_20211114_183000.WAV,1
G063_20211114_193000.WAV,6
G063_20211114_203000.WAV,3
G064_20211106_050000.WAV,1
G064_20211106_060000.WAV,12
G064_20211106_070000.WAV,9
G064_20211106_073000.WAV,11
G064_20211106_080000.WAV,12
G064_20211106_083000.WAV,12
G064_20211106_173000.WAV,11
G064_20211106_180000.WAV,11
G064_20211106_183000.WAV,3
G064_20211106_190000.WAV,9
G064_20211106_193000.WAV,11
G064_20211106_200000.WAV,10
G064_20211106_203000.WAV,8
G064_20211107_050000.WAV,3
G064_20211107_053000.WAV,10
G064_20211107_060000.WAV,6
G064_20211107_063000.WAV,11
G064_20211107_070000.WAV,12
G064_20211107_073000.WAV,12
G064_20211107_080000.WAV,11
G064_20211107_083000.WAV,11
G064_20211107_170000.WAV,4
G064_20211107_173000.WAV,3
G064_20211107_180000.WAV,12
G064_20211107_183000.WAV,8
G064_20211107_190000.WAV,11
G064_20211107_193000.WAV,5
G064_20211107_203000.WAV,5
G064_20211108_083000.WAV,4
G064_20211108_170000.WAV,8
G064_20211108_173000.WAV,10
G064_20211108_180000.WAV,12
G064_20211108_183000.WAV,3
G064_20211108_190000.WAV,8
G064_20211108_193000.WAV,7
G064_20211108_200000.WAV,11
G064_20211108_203000.WAV,4
G064_20211109_170000.WAV,5
G064_20211109_173000.WAV,10
G064_20211109_180000.WAV,12
G064_20211109_183000.WAV,7
G064_20211109_190000.WAV,12
G064_20211109_193000.WAV,1
G064_20211109_200000.WAV,9
G064_20211109_203000.WAV,4
G064_20211110_050000.WAV,12
G064_20211110_053000.WAV,7
G064_20211110_063000.WAV,9
G064_20211110_070000.WAV,12
G064_20211110_073000.WAV,12
G064_20211110_080000.WAV,11
G064_20211110_083000.WAV,12
G064_20211110_170000.WAV,3
G064_20211110_173000.WAV,10
G064_20211110_180000.WAV,11
G064_20211110_183000.WAV,9
G064_20211110_190000.WAV,8
G064_20211110_193000.WAV,7
G064_20211110_200000.WAV,4
G064_20211110_203000.WAV,11
G065_20211111_050000.WAV,11
G065_20211111_053000.WAV,11
G065_20211111_060000.WAV,12
G065_20211111_063000.WAV,12
G065_20211111_070000.WAV,10
G065_20211111_073000.WAV,12
G065_20211111_080000.WAV,11
G065_20211111_083000.WAV,7
G065_20211111_170000.WAV,6
G065_20211111_173000.WAV,12
G065_20211111_183000.WAV,4
G065_20211111_190000.WAV,2
G065_20211111_193000.WAV,5
G065_20211111_200000.WAV,12
G065_20211111_203000.WAV,12
G065_20211112_050000.WAV,12
G065_20211112_053000.WAV,10
G065_20211112_060000.WAV,11
G065_20211112_063000.WAV,12
G065_20211112_070000.WAV,12
G065_20211112_073000.WAV,11
G065_20211112_080000.WAV,8
G065_20211112_083000.WAV,7
G065_20211112_170000.WAV,2
G065_20211112_173000.WAV,12
G065_20211112_180000.WAV,12
G065_20211112_183000.WAV,12
G065_20211112_190000.WAV,11
G065_20211112_193000.WAV,12
G065_20211112_200000.WAV,11
G065_20211112_203000.WAV,12
G065_20211113_050000.WAV,12
G065_20211113_053000.WAV,11
G065_20211113_060000.WAV,12
G065_20211113_063000.WAV,12
G065_20211113_070000.WAV,11
G065_20211113_073000.WAV,12
G065_20211113_080000.WAV,12
G065_20211113_083000.WAV,10
G065_20211113_173000.WAV,1
G065_20211113_180000.WAV,12
G065_20211113_183000.WAV,6
G065_20211113_190000.WAV,8
G065_20211113_193000.WAV,9
G065_20211113_200000.WAV,12
G065_20211113_203000.WAV,12
G065_20211114_053000.WAV,12
G065_20211114_070000.WAV,7
G065_20211114_073000.WAV,8
G065_20211114_080000.WAV,2
G065_20211114_083000.WAV,10
G065_20211114_170000.WAV,10
G065_20211114_173000.WAV,9
G065_20211114_180000.WAV,12
G065_20211114_183000.WAV,12
G065_20211114_190000.WAV,12
G065_20211114_193000.WAV,12
G065_20211114_200000.WAV,12
G065_20211114_203000.WAV,11
G065_20211115_050000.WAV,10
G065_20211115_053000.WAV,11
G065_20211115_060000.WAV,12
G065_20211115_063000.WAV,11
G065_20211115_070000.WAV,5
G065_20211115_073000.WAV,3
G065_20211115_083000.WAV,1
G065_20211115_173000.WAV,7
G065_20211115_180000.WAV,12
G065_20211115_183000.WAV,10
G065_20211115_190000.WAV,12
G065_20211115_193000.WAV,12
G065_20211115_200000.WAV,11
G065_20211115_203000.WAV,12
G066_20211108_073000.WAV,3
G066_20211108_170000.WAV,12
G066_20211108_173000.WAV,11
G066_20211108_180000.WAV,8
G066_20211108_183000.WAV,3
G066_20211108_190000.WAV,3
G066_20211108_193000.WAV,1
G066_20211108_200000.WAV,3
G066_20211108_203000.WAV,4
G066_20211109_170000.WAV,3
G066_20211109_173000.WAV,12
G066_20211109_180000.WAV,3
G066_20211109_183000.WAV,1
G066_20211109_190000.WAV,3
G066_20211109_193000.WAV,6
G066_20211109_200000.WAV,4
G066_20211110_050000.WAV,6
G066_20211110_053000.WAV,10
G066_20211110_060000.WAV,11
G066_20211110_063000.WAV,11
G066_20211110_070000.WAV,10
G066_20211110_073000.WAV,12
G066_20211110_080000.WAV,9
G066_20211110_083000.WAV,10
G066_20211110_170000.WAV,10
G066_20211110_173000.WAV,10
G066_20211110_183000.WAV,2
G066_20211110_193000.WAV,1
G066_20211110_200000.WAV,1
G066_20211110_203000.WAV,3
G066_20211111_050000.WAV,8
G066_20211111_053000.WAV,10
G066_20211111_060000.WAV,11
G066_20211111_063000.WAV,9
G066_20211111_070000.WAV,8
G066_20211111_073000.WAV,11
G066_20211111_080000.WAV,9
G066_20211111_083000.WAV,8
G066_20211111_170000.WAV,12
G066_20211111_173000.WAV,11
G066_20211111_180000.WAV,3
